x,y,yaw,0.266,2.151,0.002
-5454.027,-844.104,-1.284,-0.5,-0.795,0.005
-5454.018,-844.198,-1.284,-0.333,-1.648,0.004
-5454.169,-844.288,-1.283,-1.847,-2.325,0.005
-5454.08,-844.27,-1.283,-0.653,-1.798,0.007
-5454.081,-844.241,-1.283,-0.572,-1.243,0.007
-5454.049,-844.29,-1.283,-0.159,-1.558,0.004
-5454.062,-844.213,-1.283,-0.27,-0.539,0.004
-5453.937,-844.254,-1.283,1.06,-0.884,0.005
-5454.053,-844.223,-1.283,-0.292,-0.432,0.004
-5454.045,-844.187,-1.283,-0.166,0.005,-0.001
-5453.934,-844.283,-1.283,1.009,-0.985,0
-5453.951,-844.259,-1.283,0.676,-0.596,0.001
-5454.021,-844.206,-1.283,-0.145,0.039,0.004
-5454.151,-844.106,-1.283,-1.462,1.066,0.006
-5454.134,-844.096,-1.283,-1.07,1.011,0.003
-5454.033,-843.955,-1.283,0.135,2.314,0.001
-5454.082,-843.988,-1.283,-0.393,1.631,-0.003
-5454.212,-843.933,-1.284,-1.675,1.956,-0.003
-5454.133,-843.947,-1.284,-0.621,1.524,-0.003
-5454.226,-844.049,-1.283,-1.476,0.248,-0.001
-5454.204,-844.06,-1.284,-1.04,0.103,-0.005
-5454.182,-844.073,-1.284,-0.661,-0.046,-0.001
-5454.246,-844.078,-1.284,-1.215,-0.098,-0.003
-5454.254,-843.974,-1.283,-1.128,0.993,0.003
-5454.325,-843.93,-1.284,-1.688,1.296,-0.007
-5454.193,-843.94,-1.283,-0.08,1.003,0.004
-5454.114,-844.144,-1.284,0.744,-1.241,-0.003
-5454.165,-844.189,-1.283,0.113,-1.522,0.007
-5454.099,-844.202,-1.283,0.772,-1.436,0.001
-5453.952,-844.15,-1.284,2.168,-0.687,-0.005
-5454.004,-844.161,-1.284,1.315,-0.695,-0.002
-5454.038,-844.153,-1.283,0.779,-0.513,0.001
-5454.096,-844.128,-1.282,0.058,-0.178,0.013
-5454.037,-844.233,-1.282,0.666,-1.239,0.009
-5454.077,-844.218,-1.281,0.15,-0.896,0.016
-5454.079,-844.116,-1.281,0.11,0.279,0.014
-5454.16,-844.084,-1.281,-0.737,0.575,0.013
-5454.315,-844.06,-1.282,-2.228,0.729,0.001
-5454.098,-844.115,-1.283,0.335,0.06,-0.003
-5453.999,-844.238,-1.283,1.305,-1.213,-0.004
-5453.96,-844.217,-1.283,1.514,-0.819,-0.002
-5454.105,-844.185,-1.283,-0.21,-0.372,-0.002
-5454.129,-844.179,-1.283,-0.422,-0.253,-0.001
-5454.077,-844.176,-1.283,0.178,-0.188,-0.005
-5454.016,-844.044,-1.283,0.783,1.201,-0.006
-5454.283,-844.021,-1.284,-2.087,1.262,-0.007
-5454.224,-844.096,-1.283,-1.165,0.301,-0.001
-5454.405,-844.008,-1.283,-2.861,1.164,-0.005
-5454.326,-843.949,-1.284,-1.626,1.603,-0.008
-5454.196,-844.033,-1.284,-0.05,0.496,-0.01
-5454.153,-843.96,-1.284,0.403,1.18,-0.009
-5454.066,-844.011,-1.284,1.23,0.483,-0.006
-5453.792,-844.217,-1.284,3.883,-1.709,0
-5453.912,-844.222,-1.284,2.066,-1.507,-0.006
-5453.999,-844.265,-1.285,0.869,-1.733,-0.011
-5454.104,-844.387,-1.284,-0.336,-2.733,-0.002
-5454.238,-844.395,-1.284,-1.673,-2.419,0
-5454.089,-844.488,-1.283,0.105,-3.018,0.009
-5454.214,-844.373,-1.283,-1.193,-1.39,0.002
-5454.319,-844.371,-1.283,-2.095,-1.167,0.002
-5454.384,-844.42,-1.283,-2.457,-1.499,0.005
-5454.418,-844.379,-1.283,-2.449,-0.85,0.004
-5454.363,-844.301,-1.283,-1.525,0.072,0.008
-5454.333,-844.294,-1.283,-0.98,0.137,0.002
-5454.321,-844.345,-1.283,-0.725,-0.409,0.003
-5454.234,-844.174,-1.284,0.284,1.413,-0.004
-5454.042,-844.124,-1.284,2.211,1.715,-0.003
-5454.002,-844.165,-1.284,2.305,1.047,-0.003
-5454.085,-844.066,-1.284,1.106,1.913,-0.002
-5454.1,-844.248,-1.283,0.797,-0.25,0.003
-5454.134,-844.14,-1.282,0.326,0.898,0.009
-5454.23,-844.122,-1.283,-0.717,0.958,0.006
-5454.269,-844.178,-1.282,-1.004,0.24,0.009
-5454.312,-844.149,-1.283,-1.306,0.5,0.001
-5454.248,-844.099,-1.283,-0.444,0.94,0.003
-5454.195,-843.947,-1.283,0.156,2.366,-0.003
-5454.19,-844.068,-1.283,0.186,0.773,0
-5454.221,-844.046,-1.283,-0.152,0.888,-0.002
-5454.173,-844.102,-1.285,0.359,0.181,-0.018
-5454.167,-844.182,-1.285,0.369,-0.664,-0.013
-5454.149,-844.243,-1.285,0.499,-1.196,-0.011
-5454.234,-844.253,-1.284,-0.451,-1.127,-0.007
-5454.145,-844.247,-1.284,0.533,-0.9,-0.006
-5454.096,-844.29,-1.284,0.964,-1.21,-0.002
-5454.104,-844.174,-1.284,0.733,0.159,0.002
-5454.078,-844.221,-1.283,0.901,-0.343,0.006
-5454.024,-844.333,-1.284,1.319,-1.445,0.001
-5454.06,-844.295,-1.283,0.752,-0.843,0.005
-5454.06,-844.218,-1.283,0.644,0.074,0.005
-5454.005,-844.298,-1.283,1.117,-0.758,0.007
-5453.967,-844.232,-1.283,1.344,0.035,0.005
-5453.845,-844.129,-1.283,2.4,1.088,0.006
-5453.811,-844.184,-1.283,2.403,0.363,0.007
-5453.718,-844.062,-1.283,2.996,1.56,-0.002
-5453.774,-843.977,-1.283,1.985,2.203,0.003
-5453.851,-843.933,-1.283,0.898,2.342,-0.002
-5453.801,-843.925,-1.283,1.286,2.072,0
-5453.809,-843.984,-1.284,1.01,1.158,-0.008
-5453.849,-844.008,-1.284,0.456,0.75,-0.007
-5453.85,-844.011,-1.285,0.37,0.608,-0.016
-5453.816,-843.969,-1.284,0.665,0.945,-0.007
-5453.819,-844.008,-1.284,0.54,0.405,-0.004
-5453.727,-843.952,-1.284,1.414,0.925,0
-5453.753,-844.022,-1.283,0.935,0.066,0.008
-5453.817,-844.016,-1.283,0.135,0.121,0.004
-5454.011,-843.969,-1.284,-1.877,0.589,-0.001
-5454.034,-843.992,-1.283,-1.838,0.26,0.006
-5454.227,-844.158,-1.283,-3.553,-1.489,0.002
-5454.26,-844.118,-1.284,-3.38,-0.855,-0.004
-5454.297,-844.08,-1.284,-3.265,-0.341,-0.005
-5454.16,-843.966,-1.284,-1.364,0.885,-0.002
-5454.192,-844.043,-1.285,-1.497,-0.039,-0.007
-5454.167,-844.164,-1.284,-1.027,-1.277,-0.002
-5454.146,-844.215,-1.285,-0.651,-1.616,-0.009
